player_id,name,season,salary,team,position,draft_pick,draft_year
anderch01,Chris Andersen,2002-03,512435,Denver Nuggets,Power Forward and Center,,
anderch01,Chris Andersen,2003-04,638679,Denver Nuggets,Power Forward and Center,,
anderch01,Chris Andersen,2004-05,1600000,New Orleans Hornets,Power Forward and Center,,
anderch01,Chris Andersen,2005-06,3500000,New Orleans/Oklahoma City Hornets,Power Forward and Center,,
anderch01,Chris Andersen,2008-09,998398,Denver Nuggets,Power Forward and Center,,
anderch01,Chris Andersen,2009-10,3650000,Denver Nuggets,Power Forward and Center,,
anderch01,Chris Andersen,2010-11,4533300,Denver Nuggets,Power Forward and Center,,
anderch01,Chris Andersen,2011-12,4234000,Denver Nuggets,Power Forward and Center,,
anderch01,Chris Andersen,2012-13,4526000,Denver Nuggets,Power Forward and Center,,
anderch01,Chris Andersen,2012-13,699952,Miami Heat,Power Forward and Center,,
anderch01,Chris Andersen,2013-14,1399507,Miami Heat,Power Forward and Center,,
anderch01,Chris Andersen,2014-15,5375000,Miami Heat,Power Forward and Center,,
anderch01,Chris Andersen,2015-16,5000000,Memphis Grizzlies,Power Forward and Center,,
anderch01,Chris Andersen,2016-17,1551659,Charlotte Hornets,Power Forward and Center,,
anderda03,David Andersen,2009-10,2300000,Houston Rockets,Power Forward and Center,37th overall,2002
anderda03,David Andersen,2010-11,2500000,New Orleans Hornets,Power Forward and Center,37th overall,2002
anderal01,Alan Anderson,2005-06,398762,Charlotte Bobcats,Shooting Guard and Small Forward,,
anderal01,Alan Anderson,2006-07,102131,Charlotte Bobcats,Shooting Guard and Small Forward,,
anderal01,Alan Anderson,2012-13,885120,Toronto Raptors,Shooting Guard and Small Forward,,
anderal01,Alan Anderson,2013-14,947907,Brooklyn Nets,Shooting Guard and Small Forward,,
anderal01,Alan Anderson,2014-15,1276061,Brooklyn Nets,Shooting Guard and Small Forward,,
anderal01,Alan Anderson,2015-16,4000000,Washington Wizards,Shooting Guard and Small Forward,,
anderal01,Alan Anderson,2016-17,1315448,Los Angeles Clippers,Shooting Guard and Small Forward,,
anderde01,Derek Anderson,1997-98,1107240,Cleveland Cavaliers,Shooting Guard and Small Forward and Point Guard,13th overall,1997
anderde01,Derek Anderson,1998-99,1273000,Cleveland Cavaliers,Shooting Guard and Small Forward and Point Guard,13th overall,1997
anderde01,Derek Anderson,1999-00,1439400,Los Angeles Clippers,Shooting Guard and Small Forward and Point Guard,13th overall,1997
anderde01,Derek Anderson,2000-01,2250000,San Antonio Spurs,Shooting Guard and Small Forward and Point Guard,13th overall,1997
anderde01,Derek Anderson,2001-02,6495000,Portland Trail Blazers,Shooting Guard and Small Forward and Point Guard,13th overall,1997
anderde01,Derek Anderson,2002-03,7144500,Portland Trail Blazers,Shooting Guard and Small Forward and Point Guard,13th overall,1997
anderde01,Derek Anderson,2003-04,7794000,Portland Trail Blazers,Shooting Guard and Small Forward and Point Guard,13th overall,1997
anderde01,Derek Anderson,2004-05,8443500,Portland Trail Blazers,Shooting Guard and Small Forward and Point Guard,13th overall,1997
anderde01,Derek Anderson,2005-06,9093000,Portland Trail Blazers,Shooting Guard and Small Forward and Point Guard,13th overall,1997
anderde01,Derek Anderson,2005-06,1670000,Houston Rockets,Shooting Guard and Small Forward and Point Guard,13th overall,1997
anderde01,Derek Anderson,2006-07,9742500,Portland Trail Blazers,Shooting Guard and Small Forward and Point Guard,13th overall,1997
anderde01,Derek Anderson,2006-07,901397,Charlotte Bobcats,Shooting Guard and Small Forward and Point Guard,13th overall,1997
anderde01,Derek Anderson,2006-07,400000,Miami Heat,Shooting Guard and Small Forward and Point Guard,13th overall,1997
anderde01,Derek Anderson,2007-08,1219590,Charlotte Bobcats,Shooting Guard and Small Forward and Point Guard,13th overall,1997
anderer01,Eric Anderson,1992-93,140000,New York Knicks,Power Forward,,
anderer01,Eric Anderson,1993-94,250000,New York Knicks,Power Forward,,
andergr01,Greg Anderson,1987-88,185000,San Antonio Spurs,Center and Power Forward,23rd overall,1987
andergr01,Greg Anderson,1988-89,200000,San Antonio Spurs,Center and Power Forward,23rd overall,1987
andergr01,Greg Anderson,1990-91,1365000,Denver Nuggets,Center and Power Forward,23rd overall,1987
andergr01,Greg Anderson,1991-92,1465000,Denver Nuggets,Center and Power Forward,23rd overall,1987
andergr01,Greg Anderson,1993-94,650000,Detroit Pistons,Center and Power Forward,23rd overall,1987
andergr01,Greg Anderson,1994-95,400000,Detroit Pistons,Center and Power Forward,23rd overall,1987
andergr01,Greg Anderson,1994-95,110000,Atlanta Hawks,Center and Power Forward,23rd overall,1987
andergr01,Greg Anderson,1995-96,485000,San Antonio Spurs,Center and Power Forward,23rd overall,1987
andergr01,Greg Anderson,1996-97,584000,San Antonio Spurs,Center and Power Forward,23rd overall,1987
andergr01,Greg Anderson,1997-98,272250,Atlanta Hawks,Center and Power Forward,23rd overall,1987
anderja01,James Anderson,2010-11,1361400,San Antonio Spurs,Small Forward and Shooting Guard,20th overall,2010
anderja01,James Anderson,2011-12,1463520,San Antonio Spurs,Small Forward and Shooting Guard,20th overall,2010
anderja01,James Anderson,2012-13,472427,Houston Rockets,Small Forward and Shooting Guard,20th overall,2010
anderja01,James Anderson,2012-13,145749,San Antonio Spurs,Small Forward and Shooting Guard,20th overall,2010
anderja01,James Anderson,2013-14,916099,Philadelphia 76ers,Small Forward and Shooting Guard,20th overall,2010
anderja01,James Anderson,2015-16,1015421,Sacramento Kings,Small Forward and Shooting Guard,20th overall,2010
anderju01,Justin Anderson,2015-16,1449000,Dallas Mavericks,Small Forward,21st overall,2015
anderju01,Justin Anderson,2016-17,1514160,Philadelphia 76ers,Small Forward,21st overall,2015
anderju01,Justin Anderson,2017-18,1579440,Philadelphia 76ers,Small Forward,21st overall,2015
anderke01,Kenny Anderson,1991-92,1828000,New Jersey Nets,Point Guard,2nd overall,1991
anderke01,Kenny Anderson,1992-93,2376000,New Jersey Nets,Point Guard,2nd overall,1991
anderke01,Kenny Anderson,1993-94,2925000,New Jersey Nets,Point Guard,2nd overall,1991
anderke01,Kenny Anderson,1994-95,3463200,New Jersey Nets,Point Guard,2nd overall,1991
anderke01,Kenny Anderson,1995-96,3898000,New Jersey Nets,Point Guard,2nd overall,1991
anderke01,Kenny Anderson,1996-97,4175000,Portland Trail Blazers,Point Guard,2nd overall,1991
anderke01,Kenny Anderson,1997-98,5010000,Portland Trail Blazers,Point Guard,2nd overall,1991
anderke01,Kenny Anderson,1998-99,5845000,Boston Celtics,Point Guard,2nd overall,1991
anderke01,Kenny Anderson,1999-00,6680000,Boston Celtics,Point Guard,2nd overall,1991
anderke01,Kenny Anderson,2000-01,7520000,Boston Celtics,Point Guard,2nd overall,1991
anderke01,Kenny Anderson,2001-02,8350000,Boston Celtics,Point Guard,2nd overall,1991
anderke01,Kenny Anderson,2002-03,9185000,Seattle SuperSonics,Point Guard,2nd overall,1991
anderke01,Kenny Anderson,2003-04,1070000,Indiana Pacers,Point Guard,2nd overall,1991
anderke01,Kenny Anderson,2004-05,1100000,Atlanta Hawks,Point Guard,2nd overall,1991
anderky01,Kyle Anderson,2014-15,1093680,San Antonio Spurs,Small Forward,30th overall,2014
anderky01,Kyle Anderson,2015-16,1142879,San Antonio Spurs,Small Forward,30th overall,2014
anderky01,Kyle Anderson,2016-17,1192080,San Antonio Spurs,Small Forward,30th overall,2014
anderky01,Kyle Anderson,2017-18,2151704,San Antonio Spurs,Small Forward,30th overall,2014
anderni01,Nick Anderson,1990-91,725000,Orlando Magic,Shooting Guard and Small Forward,11th overall,1989
anderni01,Nick Anderson,1991-92,750000,Orlando Magic,Shooting Guard and Small Forward,11th overall,1989
anderni01,Nick Anderson,1992-93,800000,Orlando Magic,Shooting Guard and Small Forward,11th overall,1989
anderni01,Nick Anderson,1993-94,2670000,Orlando Magic,Shooting Guard and Small Forward,11th overall,1989
anderni01,Nick Anderson,1994-95,3090000,Orlando Magic,Shooting Guard and Small Forward,11th overall,1989
anderni01,Nick Anderson,1995-96,3200000,Orlando Magic,Shooting Guard and Small Forward,11th overall,1989
anderni01,Nick Anderson,1996-97,3790000,Orlando Magic,Shooting Guard and Small Forward,11th overall,1989
anderni01,Nick Anderson,1997-98,4000000,Orlando Magic,Shooting Guard and Small Forward,11th overall,1989
anderni01,Nick Anderson,1998-99,3200000,Orlando Magic,Shooting Guard and Small Forward,11th overall,1989
anderni01,Nick Anderson,1999-00,5051906,Sacramento Kings,Shooting Guard and Small Forward,11th overall,1989
anderni01,Nick Anderson,2000-01,3750000,Sacramento Kings,Shooting Guard and Small Forward,11th overall,1989
anderni01,Nick Anderson,2001-02,5401906,Memphis Grizzlies,Shooting Guard and Small Forward,11th overall,1989
anderni01,Nick Anderson,2002-03,6101906,Cleveland Cavaliers,Shooting Guard and Small Forward,11th overall,1989
anderri01,Richard Anderson,1987-88,150000,Portland Trail Blazers,Center and Power Forward,32nd overall,1982
anderri01,Richard Anderson,1988-89,375000,Portland Trail Blazers,Center and Power Forward,32nd overall,1982
anderro01,Ron Anderson,1985-86,115000,Cleveland Cavaliers,Small Forward,27th overall,1984
anderro01,Ron Anderson,1987-88,200000,Indiana Pacers,Small Forward,27th overall,1984
anderro01,Ron Anderson,1988-89,300000,Philadelphia 76ers,Small Forward,27th overall,1984
anderro01,Ron Anderson,1990-91,425000,Philadelphia 76ers,Small Forward,27th overall,1984
anderro01,Ron Anderson,1991-92,1000000,Philadelphia 76ers,Small Forward,27th overall,1984
anderro01,Ron Anderson,1992-93,950000,Philadelphia 76ers,Small Forward,27th overall,1984
anderro01,Ron Anderson,1993-94,300000,Philadelphia 76ers,Small Forward,27th overall,1984
anderry01,Ryan Anderson,2008-09,1225200,New Jersey Nets,Power Forward,21st overall,2008
anderry01,Ryan Anderson,2009-10,1317120,Orlando Magic,Power Forward,21st overall,2008
anderry01,Ryan Anderson,2010-11,1409040,Orlando Magic,Power Forward,21st overall,2008
anderry01,Ryan Anderson,2011-12,2244601,Orlando Magic,Power Forward,21st overall,2008
anderry01,Ryan Anderson,2012-13,8700000,New Orleans Hornets,Power Forward,21st overall,2008
anderry01,Ryan Anderson,2013-14,8308500,New Orleans Pelicans,Power Forward,21st overall,2008
anderry01,Ryan Anderson,2014-15,8491500,New Orleans Pelicans,Power Forward,21st overall,2008
anderry01,Ryan Anderson,2015-16,8500000,New Orleans Pelicans,Power Forward,21st overall,2008
anderry01,Ryan Anderson,2016-17,18735364,Houston Rockets,Power Forward,21st overall,2008
anderry01,Ryan Anderson,2017-18,19578455,Houston Rockets,Power Forward,21st overall,2008
andersh01,Shandon Anderson,1996-97,220000,Utah Jazz,Small Forward and Shooting Guard,54th overall,1996
andersh01,Shandon Anderson,1997-98,1200000,Utah Jazz,Small Forward and Shooting Guard,54th overall,1996
andersh01,Shandon Anderson,1998-99,1300000,Utah Jazz,Small Forward and Shooting Guard,54th overall,1996
andersh01,Shandon Anderson,1999-00,2000000,Houston Rockets,Small Forward and Shooting Guard,54th overall,1996
andersh01,Shandon Anderson,2000-01,2200000,Houston Rockets,Small Forward and Shooting Guard,54th overall,1996
andersh01,Shandon Anderson,2001-02,5500000,New York Knicks,Small Forward and Shooting Guard,54th overall,1996
andersh01,Shandon Anderson,2002-03,6100000,New York Knicks,Small Forward and Shooting Guard,54th overall,1996
andersh01,Shandon Anderson,2003-04,6700000,New York Knicks,Small Forward and Shooting Guard,54th overall,1996
andersh01,Shandon Anderson,2004-05,7300000,New York Knicks,Small Forward and Shooting Guard,54th overall,1996
andersh01,Shandon Anderson,2004-05,873699,Miami Heat,Small Forward and Shooting Guard,54th overall,1996
andersh01,Shandon Anderson,2005-06,7900000,New York Knicks,Small Forward and Shooting Guard,54th overall,1996
andersh01,Shandon Anderson,2005-06,1035000,Miami Heat,Small Forward and Shooting Guard,54th overall,1996
andersh01,Shandon Anderson,2006-07,7244726,New York Knicks,Small Forward and Shooting Guard,54th overall,1996
anderwi01,Willie Anderson,1988-89,500000,San Antonio Spurs,Shooting Guard and Small Forward,10th overall,1988
anderwi01,Willie Anderson,1990-91,725000,San Antonio Spurs,Shooting Guard and Small Forward,10th overall,1988
anderwi01,Willie Anderson,1991-92,775000,San Antonio Spurs,Shooting Guard and Small Forward,10th overall,1988
anderwi01,Willie Anderson,1992-93,2075000,San Antonio Spurs,Shooting Guard and Small Forward,10th overall,1988
anderwi01,Willie Anderson,1993-94,2075000,San Antonio Spurs,Shooting Guard and Small Forward,10th overall,1988
anderwi01,Willie Anderson,1994-95,2075000,San Antonio Spurs,Shooting Guard and Small Forward,10th overall,1988
anderwi01,Willie Anderson,1995-96,2075000,Toronto Raptors,Shooting Guard and Small Forward,10th overall,1988
anderwi01,Willie Anderson,1999-00,510000,Miami Heat,Shooting Guard and Small Forward,10th overall,1988
andrima01,Martynas Andriuskevicius,2005-06,398762,Cleveland Cavaliers,Center,44th overall,2005
andrima01,Martynas Andriuskevicius,2006-07,664209,Chicago Bulls,Center,44th overall,2005
anigbik01,Ike Anigbogu,2017-18,950000,Indiana Pacers,Center,47th overall,2017
anslemi01,Michael Ansley,1990-91,200000,Orlando Magic,Small Forward,37th overall,1989
anstech01,Chris Anstey,1997-98,713900,Dallas Mavericks,Center,18th overall,1997
anstech01,Chris Anstey,1998-99,985200,Dallas Mavericks,Center,18th overall,1997
anstech01,Chris Anstey,1999-00,1113720,Chicago Bulls,Center,18th overall,1997
antetgi01,Giannis Antetokounmpo,2013-14,1792560,Milwaukee Bucks,Point Guard and Power Forward and Small Forward and Shooting Guard,15th overall,2013
antetgi01,Giannis Antetokounmpo,2014-15,1873200,Milwaukee Bucks,Point Guard and Power Forward and Small Forward and Shooting Guard,15th overall,2013
antetgi01,Giannis Antetokounmpo,2015-16,1953960,Milwaukee Bucks,Point Guard and Power Forward and Small Forward and Shooting Guard,15th overall,2013
antetgi01,Giannis Antetokounmpo,2016-17,2995421,Milwaukee Bucks,Point Guard and Power Forward and Small Forward and Shooting Guard,15th overall,2013
antetgi01,Giannis Antetokounmpo,2017-18,22471910,Milwaukee Bucks,Point Guard and Power Forward and Small Forward and Shooting Guard,15th overall,2013
antetth01,Thanasis Antetokounmpo,2015-16,105888,New York Knicks,Small Forward,51st overall,2014
anthoca01,Carmelo Anthony,2003-04,3229200,Denver Nuggets,Small Forward and Power Forward,3rd overall,2003
anthoca01,Carmelo Anthony,2004-05,3471360,Denver Nuggets,Small Forward and Power Forward,3rd overall,2003
anthoca01,Carmelo Anthony,2005-06,3713640,Denver Nuggets,Small Forward and Power Forward,3rd overall,2003
anthoca01,Carmelo Anthony,2006-07,4694041,Denver Nuggets,Small Forward and Power Forward,3rd overall,2003
anthoca01,Carmelo Anthony,2007-08,13041250,Denver Nuggets,Small Forward and Power Forward,3rd overall,2003
anthoca01,Carmelo Anthony,2008-09,14410581,Denver Nuggets,Small Forward and Power Forward,3rd overall,2003
anthoca01,Carmelo Anthony,2009-10,15779912,Denver Nuggets,Small Forward and Power Forward,3rd overall,2003
anthoca01,Carmelo Anthony,2010-11,17149243,New York Knicks,Small Forward and Power Forward,3rd overall,2003
anthoca01,Carmelo Anthony,2011-12,18518574,New York Knicks,Small Forward and Power Forward,3rd overall,2003
anthoca01,Carmelo Anthony,2012-13,19450000,New York Knicks,Small Forward and Power Forward,3rd overall,2003
anthoca01,Carmelo Anthony,2013-14,22407474,New York Knicks,Small Forward and Power Forward,3rd overall,2003
anthoca01,Carmelo Anthony,2014-15,22458000,New York Knicks,Small Forward and Power Forward,3rd overall,2003
anthoca01,Carmelo Anthony,2015-16,22875000,New York Knicks,Small Forward and Power Forward,3rd overall,2003
anthoca01,Carmelo Anthony,2016-17,24559380,New York Knicks,Small Forward and Power Forward,3rd overall,2003
anthoca01,Carmelo Anthony,2017-18,26243760,Oklahoma City Thunder,Small Forward and Power Forward,3rd overall,2003
anthogr01,Greg Anthony,1991-92,865000,New York Knicks,Point Guard,12th overall,1991
anthogr01,Greg Anthony,1992-93,1067000,New York Knicks,Point Guard,12th overall,1991
anthogr01,Greg Anthony,1993-94,1269000,New York Knicks,Point Guard,12th overall,1991
anthogr01,Greg Anthony,1994-95,1471000,New York Knicks,Point Guard,12th overall,1991
anthogr01,Greg Anthony,1995-96,1673000,Vancouver Grizzlies,Point Guard,12th overall,1991
anthogr01,Greg Anthony,1996-97,1875000,Vancouver Grizzlies,Point Guard,12th overall,1991
anthogr01,Greg Anthony,1997-98,272250,Seattle SuperSonics,Point Guard,12th overall,1991
anthogr01,Greg Anthony,1998-99,1000000,Portland Trail Blazers,Point Guard,12th overall,1991
anthogr01,Greg Anthony,1999-00,1100000,Portland Trail Blazers,Point Guard,12th overall,1991
anthogr01,Greg Anthony,2000-01,3500000,Portland Trail Blazers,Point Guard,12th overall,1991
anthogr01,Greg Anthony,2001-02,3000000,Chicago Bulls,Point Guard,12th overall,1991
anthogr01,Greg Anthony,2002-03,1500000,Chicago Bulls,Point Guard,12th overall,1991
anthojo01,Joel Anthony,2007-08,427163,Miami Heat,Power Forward and Center,,
anthojo01,Joel Anthony,2008-09,711517,Miami Heat,Power Forward and Center,,
anthojo01,Joel Anthony,2009-10,825497,Miami Heat,Power Forward and Center,,
anthojo01,Joel Anthony,2010-11,3300000,Miami Heat,Power Forward and Center,,
anthojo01,Joel Anthony,2011-12,3600000,Miami Heat,Power Forward and Center,,
anthojo01,Joel Anthony,2012-13,3750000,Miami Heat,Power Forward and Center,,
anthojo01,Joel Anthony,2013-14,3800000,Miami Heat,Power Forward and Center,,
anthojo01,Joel Anthony,2014-15,3800000,Detroit Pistons,Power Forward and Center,,
anthojo01,Joel Anthony,2015-16,2500000,Detroit Pistons,Power Forward and Center,,
anthojo01,Joel Anthony,2016-17,663810,San Antonio Spurs,Power Forward and Center,,
anticpe01,Pero Antic,2014-15,1250000,Atlanta Hawks,Center,,
anunoog01,OG Anunoby,2017-18,1645200,Toronto Raptors,Small Forward,23rd overall,2017
applike01,Keith Appling,2015-16,161776,Orlando Magic,Point Guard,,
araujra01,Rafael Araujo,2004-05,2082720,Toronto Raptors,Center,8th overall,2004
araujra01,Rafael Araujo,2005-06,2238960,Toronto Raptors,Center,8th overall,2004
araujra01,Rafael Araujo,2006-07,2395200,Utah Jazz,Center,8th overall,2004
archiro01,Robert Archibald,2002-03,349458,Memphis Grizzlies,Center and Power Forward,32nd overall,2002
archiro01,Robert Archibald,2003-04,563679,Orlando Magic,Center and Power Forward,32nd overall,2002
arenagi01,Gilbert Arenas,2001-02,332817,Golden State Warriors,Point Guard,31st overall,2001
arenagi01,Gilbert Arenas,2002-03,512435,Golden State Warriors,Point Guard,31st overall,2001
arenagi01,Gilbert Arenas,2003-04,8536000,Washington Wizards,Point Guard,31st overall,2001
